MinTemp,MaxTemp,Lluvia,Evaporacion,Sol,VelRafaga,Vel9am,Vel3pm,Hum9am,Hum3pm,Pres9am,Pre3pm,Nub9am,Nub3pm,Temp9am,Temp3pm,LluviaHoy,LluviaMan,Koppen,Estacion
17.5,23,0,6,0,46,19,20,55,60,1018.4,1018.6,8,8,19.7,20.6,No,No,Subtropical,Verano
22.9,30.3,8.6,7.6,9.1,35,13,15,61,47,1011.9,1010.8,6,3,27.9,29.1,Yes,No,Subtropical,Verano
10.3,17.9,0,1,4.8,22,4,13,79,57,1022.3,1022,7,6,12.7,16.3,No,No,Temperate,Invierno
11.4,20.7,0,4.8,3.7,52,20,20,73,85,1016.3,1016.6,8,8,16.2,16,No,No,Temperate,Otoño
24,39.2,0,12.6,11.2,46,11,7,46,23,1015.9,1013.6,0,5,29.9,37.6,No,No,Grassland,Verano
9.8,16.1,0.2,2.6,2.3,31,22,19,58,59,1022.3,1021,8,8,12.6,14.3,No,No,Temperate,Primavera
14.3,16.2,0,3.6,5.7,83,28,31,69,42,998,999.4,5,6,15.4,14.6,No,Yes,Temperate,Otoño
17.8,21.5,7.6,5.6,5.7,41,19,28,72,71,1023,1021.8,7,5,20,20.1,Yes,No,Subtropical,Otoño
8.3,16.9,23.4,1.2,6.8,57,24,31,82,71,999.9,1000.8,4,7,12.1,15.4,Yes,No,Grassland,Primavera
23.8,29.9,0.2,8.8,9,39,20,30,64,62,1012.6,1009.5,4,4,27.5,28.2,No,No,Temperate,Primavera
10.1,25.3,0,1.8,9.2,31,20,9,71,30,1027.4,1023.6,0,1,15,24.9,No,No,Subtropical,Invierno
10.5,16.8,0,2.2,7.8,48,19,17,83,54,1025.7,1024.6,7,7,12.1,15.6,No,No,Grassland,Otoño
15.4,22.5,0,5.8,8.3,31,13,24,68,63,1020.6,1018.5,7,6,20.1,21.1,No,No,Subtropical,Primavera
3,16.2,0,4,2.4,26,11,9,63,58,1029.9,1027.6,8,7,11.3,14.9,No,No,Temperate,Primavera
10.8,18.7,0,1,2.1,50,17,31,84,65,1017.7,1016.3,6,7,13.3,16.8,No,No,Temperate,Otoño
9.4,19.7,0,2.6,5,41,19,24,64,59,1017.5,1015.3,6,7,13.9,18.4,No,Yes,Temperate,Otoño
26.5,31.9,0,13.8,6.6,39,22,28,59,52,1009.8,1007,7,7,29.3,30.2,No,No,Temperate,Verano
8.9,21.4,0,4,8.7,31,15,17,55,47,1017.7,1016.7,7,2,16.1,19.8,No,No,Temperate,Verano
25.5,32.9,0.6,2.8,3.3,30,6,11,89,64,1011.1,1007.2,7,5,26.5,31.5,No,No,Temperate,Otoño
20.2,30.7,0,10,6.1,46,31,19,62,42,1015.6,1011.6,7,7,23.6,28.7,No,Yes,Subtropical,Primavera
9.5,30.1,0,4.6,9.3,54,13,20,73,51,1009,1007.2,1,7,16.7,23.5,No,No,Temperate,Verano
18.5,31.5,0,9.4,3.1,46,19,24,58,31,1015.1,1010.3,7,7,22.6,29.5,No,No,Temperate,Otoño
17.8,26.8,0,4,8.3,19,6,9,68,57,1021,1017.5,4,3,22.5,24,No,No,Subtropical,Otoño
3.6,13.5,0,1.4,0.2,22,11,4,77,56,1029.5,1026.7,7,7,7.5,12.9,No,No,Temperate,Invierno
25,34.1,0,4.6,10.8,35,17,9,71,38,1015.9,1012.7,2,1,28.1,33,No,No,Temperate,Invierno
9.7,16.2,0.4,2.6,7.3,41,7,11,88,40,1015.9,1013.6,7,3,10.3,15.3,No,No,Temperate,Invierno
8.9,14.2,0.2,1.2,6,35,17,17,87,74,1013.4,1013.3,1,2,10.6,13.9,No,No,Temperate,Invierno
4.6,16.2,0.2,2.2,6.2,24,7,11,83,51,1025.4,1023.6,7,4,9.2,15.4,No,No,Subtropical,Invierno
19.3,36.3,0,8,11.1,52,24,17,29,34,1013.5,1008.8,7,1,27.3,27.9,No,No,Subtropical,Primavera
20.8,31.1,0,8.4,11.7,41,20,22,52,46,1013.3,1009.7,1,1,26.8,29.6,No,No,Temperate,Primavera
6.8,11.9,2,1.8,0,39,17,15,93,94,1013.2,1010.7,8,8,8.1,10.5,Yes,Yes,Temperate,Invierno
11.3,20.5,0,1.2,7.5,24,9,13,76,34,1024.8,1021.5,5,5,15,20,No,No,Grassland,Otoño
10.6,25.5,0,6,11,22,11,9,77,29,1022.2,1019.5,0,0,13.3,23.3,No,No,Grassland,Otoño
9.2,22.6,2,2.6,11.4,33,9,11,80,38,1024.7,1022.1,1,1,13.7,21.9,Yes,No,Temperate,Otoño
14.9,22.8,7.8,0.4,6.4,41,15,20,78,60,1028.1,1026.3,3,6,17.9,20.7,Yes,No,Subtropical,Otoño
12.8,23.7,0,9,11.4,24,9,11,52,60,1015,1015,5,6,20.2,21.9,No,No,Subtropical,Primavera
15.8,20.3,10.2,2.2,2,28,7,7,73,92,1023.2,1022.7,7,8,18.9,18.8,Yes,Yes,Subtropical,Invierno
13.2,19.8,7,5,5.5,39,11,20,85,59,1014,1014.7,8,3,16.3,17.9,Yes,No,Subtropical,Primavera
5.3,16.3,1.2,1.6,8.3,44,15,22,83,42,1013.1,1011.2,0,6,7.5,16,Yes,No,Grassland,Invierno
10.4,22.8,0,9,12.8,56,28,39,54,43,1020.4,1018.2,1,5,16.5,21.1,No,No,Temperate,Verano
6.5,21.4,0,4.8,13,44,19,35,63,46,1019.4,1017.4,1,2,16.5,20.7,No,No,Temperate,Verano
0.4,12.6,0,2.6,5.2,46,7,30,98,54,1026.2,1021.5,8,1,1.9,11.8,No,No,Temperate,Invierno
15.9,17.9,0.6,13,4,54,19,20,46,50,1009.4,1013.4,7,6,16.6,15.5,No,Yes,Temperate,Verano
17,22.5,13,2.8,5.8,37,20,26,96,78,1019.6,1016.6,7,4,18.1,21.6,Yes,Yes,Subtropical,Primavera
14.2,27.5,0,5.4,12.3,52,22,9,53,30,1020.4,1017.2,2,2,20.3,26.5,No,No,Subtropical,Primavera
13.8,35.3,0,11.2,11.8,50,13,20,16,5,1019.6,1015.4,0,1,29.4,33.9,No,No,Grassland,Primavera
10.6,21,0,3.8,9.8,70,30,44,56,45,1016.7,1013,3,3,16.6,20,No,No,Temperate,Otoño
11.2,22.4,0,5.8,9.6,46,22,13,62,40,1011.5,1009.7,7,7,14.8,20.9,No,No,Temperate,Primavera
3.8,18.5,0,3.2,7.2,57,13,24,57,55,1017.4,1012.8,1,7,13.4,16.6,No,Yes,Subtropical,Primavera
20.4,31.8,0,13.4,11.5,41,24,20,26,16,1011.1,1009.7,2,6,25.2,30.6,No,No,Grassland,Primavera
6.3,14.2,0,1.2,0.7,57,20,31,79,75,1016.7,1012.2,7,8,11.3,13.6,No,Yes,Temperate,Invierno
11.8,24.2,0,9.6,13.2,33,9,15,53,46,1013.8,1010.3,1,0,18.4,22.6,No,No,Subtropical,Verano
20.1,31.1,0,6.4,10.2,39,9,24,68,37,1016,1012.2,3,6,25.8,30.4,No,No,Temperate,Invierno
5.3,21,0,4.6,6.3,26,7,7,77,44,1027.2,1023.3,7,2,12,20.4,No,No,Temperate,Otoño
6.7,14.1,0.2,0.6,0,24,9,11,93,56,1028.2,1024.8,7,7,7.5,13.5,No,No,Temperate,Invierno
17.1,37,0,11.2,12.2,63,28,19,17,10,1018.8,1014.5,0,0,27.8,36.5,No,No,Subtropical,Primavera
23.2,34.9,0,7.2,10.1,30,6,11,57,53,1003.8,1003.5,1,3,31.6,31.2,No,Yes,Subtropical,Verano
14.8,22.8,0,6.6,8.1,69,43,43,29,27,1009.2,1007.6,1,7,17.7,21.8,No,No,Subtropical,Primavera
10.1,14.8,0,1.4,0,20,9,9,68,64,1033.6,1033.2,7,6,12,14.1,No,No,Temperate,Otoño
9.7,18.7,0,0.8,4.1,39,15,13,72,84,1023.5,1020,4,7,13.6,15.2,No,Yes,Temperate,Otoño
7.4,24.6,0,2.4,9.1,35,7,13,75,51,1032.1,1028.8,1,7,16.9,24.1,No,No,Temperate,Primavera
22.2,36,0.6,7.6,10.6,43,24,28,51,28,1009.7,1007.5,2,5,29.3,34.8,No,No,Grassland,Otoño
11.8,21.5,0,11.4,5.9,46,20,24,85,45,1012.7,1013.4,7,6,15,19.1,No,No,Temperate,Verano
6.4,24.2,0,6.4,10.7,30,9,11,48,24,1019.9,1015.3,5,3,15.3,23.4,No,No,Grassland,Otoño
10.7,21.1,0,3.6,7.8,28,6,19,63,45,1019.6,1016.9,7,6,13.8,18,No,No,Temperate,Otoño
9.5,26.4,0.2,3,6.9,37,15,7,84,54,1017.5,1014.9,7,1,16,23.9,No,No,Temperate,Otoño
14,23.1,0,5,11.5,35,9,22,76,53,1019.5,1016.2,6,1,16.7,22.1,No,No,Temperate,Verano
19.7,34.1,0,8.8,0,61,43,28,16,47,1000.4,1006,8,8,33.4,26.8,No,Yes,Temperate,Verano
13.5,22.6,1,2.6,2.3,31,7,6,47,35,1014.5,1012,1,1,17.6,22.2,No,No,Subtropical,Otoño
1.7,21.5,0,2.6,12.3,28,7,20,84,54,1032,1028.2,0,1,10,20.9,No,No,Temperate,Primavera
13.3,33.5,0,13.8,7.6,31,9,13,77,30,1013.7,1009.2,7,6,18.8,32.6,No,Yes,Temperate,Verano
19.2,29.1,0,6.8,12.1,26,7,15,59,58,1011.8,1009,1,1,26.9,27.8,No,No,Temperate,Primavera
5.7,22.1,0,3.8,10.3,26,15,2,62,34,1024.3,1019.5,0,6,14,20.5,No,No,Subtropical,Invierno
15.8,26.7,0,6.2,10.6,43,24,31,68,47,1017.5,1015.1,2,1,21.5,25.3,No,No,Temperate,Invierno
10.7,17.3,0.6,6,4.6,50,26,35,89,60,1014,1013.8,7,3,12.6,16.7,No,No,Desert,Invierno
18,32.3,0,10.4,13.3,35,17,26,46,43,1007.6,1005.3,0,0,25.2,28.2,No,No,Subtropical,Verano
8.5,16.3,0.2,1.6,7.7,26,9,6,69,48,1014,1011.5,3,6,11.3,15.4,No,No,Temperate,Primavera
19.2,29.3,5.4,5.8,5.8,57,9,13,57,74,1005.5,1004.7,2,7,24.2,22.5,Yes,Yes,Subtropical,Otoño
9.6,16.5,0.8,1.2,2.4,33,15,9,88,73,1021.6,1019.9,2,7,13.2,16.5,No,Yes,Subtropical,Invierno
10.5,26.3,0,8.6,11.4,37,7,20,69,31,1015.8,1010.3,5,2,15.6,25.3,No,No,Temperate,Verano
22.9,30.3,10,8.2,2.5,50,13,31,92,82,1009.3,1006.1,7,7,24.4,25.4,Yes,Yes,Temperate,Otoño
10.6,15,11,3.6,6.6,46,22,24,54,67,1018.6,1019.6,7,8,11.7,13.4,Yes,No,Temperate,Primavera
21.3,35.5,0,19.2,12,43,24,26,16,18,1012.9,1008,5,4,26,35.4,No,No,Grassland,Verano
9.8,17.1,3,0.6,2.4,35,9,17,98,75,1017.2,1014.1,7,6,12.2,15.1,Yes,No,Subtropical,Invierno
11.2,19.2,0,5.4,2.4,44,24,24,92,41,1011.9,1010.6,8,5,13.6,18.4,No,Yes,Temperate,Verano
11.9,32.5,0,5.2,10.5,41,9,22,97,39,1020.6,1016.2,7,2,15.2,29.8,No,No,Temperate,Verano
8.5,21.3,0.2,3.6,4,22,6,13,64,52,1026.8,1024.1,0,6,13.8,20.6,No,Yes,Subtropical,Invierno
14.1,20.2,8.2,6,5.9,50,13,30,81,46,1007,1006.6,7,6,18.2,18.3,Yes,Yes,Temperate,Primavera
18.9,32.1,0,10.6,2.8,41,9,17,21,15,1006.4,1008.5,6,7,27.3,30,No,No,Temperate,Verano
13.9,26.3,0.4,5.2,5.5,41,17,15,66,42,1005.2,1003.5,6,5,18.6,24.5,No,No,Subtropical,Verano
4.1,20.2,0,6.6,9.1,61,46,28,42,33,1023.1,1018.7,6,7,14.8,18.4,No,No,Temperate,Primavera
12.1,19.3,0,4.8,10,35,9,19,76,64,1021.8,1020.7,8,6,14.4,18.2,No,No,Temperate,Verano
11.4,17.4,2.2,1,0.8,39,17,13,80,84,1014.4,1013.6,7,7,13.5,15.8,Yes,Yes,Subtropical,Invierno
12.8,13.4,6.8,2,0,48,13,26,94,83,1001.5,1005.1,8,8,13.2,11.5,Yes,Yes,Temperate,Primavera
3.8,18.5,0,8.4,11,46,20,30,64,33,1018.7,1016,0,6,10.7,17.2,No,No,Desert,Invierno
18,25.7,10.4,6.6,1.8,41,24,26,69,76,1017.6,1015.1,6,7,23.8,23.7,Yes,No,Subtropical,Verano
22.2,34.5,0,6,10.7,30,22,17,75,28,1009.7,1006.1,5,6,27.3,33.8,No,No,Temperate,Otoño
16.4,19.2,7.6,1.6,0,24,13,11,95,95,1015.3,1010.9,8,8,16.5,17.6,Yes,Yes,Temperate,Otoño
19.5,24.1,0.4,8.4,8.7,61,26,30,78,32,1013.1,1016.6,8,2,20.2,23.6,No,No,Temperate,Verano
10,26.4,0,4.8,3.8,24,6,15,55,27,1019.8,1018.3,7,6,15.2,25.5,No,No,Grassland,Otoño
10.9,32.9,0,5.8,11.7,43,11,9,78,27,1017.8,1014.5,8,8,17.8,31.6,No,No,Temperate,Otoño
9.9,28.6,0,7,12.9,30,13,9,27,13,1026.3,1022.6,0,0,19.4,27.3,No,No,Temperate,Primavera
6.2,14.7,0,2.2,0,30,2,11,83,75,1031.3,1029.6,7,7,10.2,13.7,No,Yes,Temperate,Invierno
11.5,23.5,0,4,8.8,41,26,30,54,36,1020.5,1017.6,6,6,18.6,22.6,No,No,Temperate,Otoño
12.2,14.5,3.6,3.2,0,61,24,13,83,96,1013.2,1007.8,8,8,13.1,13.1,Yes,Yes,Subtropical,Invierno
4,21.4,0,4.4,11.3,26,11,11,56,31,1028.5,1024.7,0,1,14.9,21.2,No,No,Subtropical,Primavera
24.6,33.4,8.2,5.2,7,44,19,17,70,57,1012.9,1009.2,7,7,28.2,32.1,Yes,Yes,Temperate,Otoño
9.4,24,0.2,3,10.6,37,24,20,57,33,1013.8,1012.1,1,0,16.6,23.6,No,No,Subtropical,Otoño
11,29.3,0,7,8.4,39,2,17,34,22,1016.3,1013.9,3,6,22.3,26.9,No,No,Temperate,Otoño
11.9,28.6,0,6.6,11.1,33,9,19,51,21,1009.3,1006,1,1,20.5,27.4,No,No,Grassland,Primavera
12.7,35.7,0,8.4,11.1,35,20,9,15,10,1015.3,1011.3,5,7,27.2,35,No,No,Grassland,Otoño
23.8,28.5,2.8,11,2.4,43,9,19,88,60,1001.8,999.9,7,6,25.3,27.3,Yes,Yes,Subtropical,Verano
10.3,18,6.2,3.6,6.9,44,20,30,64,48,1006.6,1008.6,7,5,14.5,17.2,Yes,No,Temperate,Verano
17.2,24,0,5,5.5,28,13,9,57,63,1015.7,1013.8,2,7,23.5,21.7,No,No,Subtropical,Verano
5.5,17,1,1.6,5.4,28,19,11,98,54,1022.1,1018.1,7,6,8.8,15.8,No,No,Subtropical,Invierno
9.2,18.2,0,1.2,2.4,50,15,30,72,58,1015.8,1011.9,7,7,12.6,18.1,No,Yes,Subtropical,Invierno
18.7,35,0,11.6,10.8,52,9,13,65,5,1017.7,1012.8,0,0,26.2,33.9,No,No,Temperate,Primavera
12.7,23.8,0.2,4.2,12.2,54,15,33,64,34,1022,1020.9,1,1,16.3,22.6,No,No,Temperate,Otoño
9.4,18.3,0.2,5,6.2,56,35,31,66,60,1018.1,1019.1,5,7,13.9,16.6,No,No,Temperate,Otoño
16.4,20.3,11.4,4.2,9.9,61,26,26,68,55,1017.2,1016.2,5,2,18.3,19.2,Yes,No,Subtropical,Otoño
13.5,25.1,0,1.6,9.8,44,7,20,75,33,1026.2,1022.3,3,1,15.4,24.8,No,No,Temperate,Otoño
8.6,21.6,0.6,7.6,10,44,15,15,67,32,1016.8,1017,1,4,13.4,19,No,No,Grassland,Primavera
8.9,19.8,0,1.4,6.3,52,2,13,75,50,1014.7,1010.5,6,1,11.9,18.7,No,No,Subtropical,Invierno
15.6,23.6,7.4,6.6,12.2,57,31,37,53,53,1013.9,1013.8,1,4,20.4,23,Yes,No,Subtropical,Primavera
10.4,27.2,0,9.2,11.3,39,28,17,24,13,1018.3,1013.7,1,1,18.9,26.8,No,No,Grassland,Primavera
10.9,38.2,0,7,12.8,28,7,9,53,15,1016.4,1011.6,2,1,19.1,35.7,No,No,Temperate,Verano
17.6,31.4,0,6.8,10.7,31,9,19,60,44,1013.1,1010,1,1,24.4,30.3,No,No,Temperate,Invierno
7.2,15.9,2.4,5.4,8.3,85,22,28,51,36,1014.9,1016.5,3,7,11.1,13.7,Yes,No,Temperate,Primavera
14.4,29.3,0,6,9.8,39,7,22,30,16,1022.2,1019.1,7,6,20.1,28.3,No,No,Desert,Otoño
4.7,11.1,1.2,3.6,6.5,50,20,22,83,90,1018.6,1018.4,7,7,7.2,8.5,Yes,Yes,Temperate,Invierno
10.5,19.3,5.8,3,7.2,35,13,17,94,56,1017.5,1018.2,5,2,14.2,18.7,Yes,No,Temperate,Otoño
21.5,27.8,1,5.8,0.3,41,22,24,60,52,1017.5,1015,7,7,24.2,26,No,No,Temperate,Otoño
17.2,30.2,0,8,4.1,56,35,19,44,35,1024.7,1022.9,6,6,22.2,27.8,No,Yes,Temperate,Primavera
18.3,28.9,0,8,11,31,13,20,62,50,1017.8,1013.8,5,1,26.2,27.1,No,No,Temperate,Primavera
20.6,31.8,0,15.4,12.5,52,24,24,58,51,1012.6,1009.2,2,4,25.6,29.3,No,No,Subtropical,Verano
18.2,27.2,0,5,8.5,37,20,30,56,59,1019.8,1015.7,6,4,22.1,24.2,No,No,Temperate,Invierno
12.2,18.3,3.2,0.2,0.2,26,7,15,93,59,1019.8,1017.4,7,7,13.9,18,Yes,No,Subtropical,Invierno
7,15.9,0,7.2,8.5,67,35,35,67,41,1018.1,1019.5,1,3,11.3,15.3,No,No,Desert,Invierno
12.1,21.1,0,5,4.7,52,28,30,63,47,1022.7,1023.1,8,6,14.9,19.3,No,No,Temperate,Verano
12.2,19,1,3.4,3.4,50,31,22,92,57,1024.2,1023.5,6,5,15.3,18,No,Yes,Subtropical,Otoño
16.1,23.2,0,12.4,6.3,48,17,31,66,43,1013.2,1012.2,7,2,17.6,22.1,No,Yes,Temperate,Verano
24.1,32.2,0,10.8,11.9,44,26,33,59,60,1015.1,1012.4,2,1,29.4,30.3,No,Yes,Temperate,Primavera
13.9,27.2,0,5.2,3.1,46,9,22,38,35,1022.2,1018.5,6,8,21.5,25,No,No,Temperate,Primavera
7.7,15.6,0.2,1.2,5.5,28,6,15,95,46,1011.6,1009.7,7,7,9.8,14,No,No,Temperate,Invierno
12.5,21.6,0,2.4,3.3,24,6,13,58,30,1018,1015.5,7,7,15.1,21.3,No,No,Temperate,Otoño
24.4,32.2,4.6,2.4,6,50,24,28,86,65,1009.2,1005.9,7,7,26.3,31.6,Yes,Yes,Temperate,Verano
19.7,25.6,0,5,9.4,35,15,20,74,77,1018.6,1016.1,6,3,23.1,23.4,No,Yes,Subtropical,Otoño
7.1,28.6,0,6.6,10.1,43,22,26,42,37,1019.6,1018,3,3,20.2,25.3,No,No,Temperate,Primavera
15.5,24.8,3.4,0.8,0.8,28,17,15,91,61,1008.2,1006.3,8,7,17.8,23.3,Yes,No,Grassland,Otoño
17.5,28.6,0,3.8,3.3,46,6,9,89,58,1014.8,1010.6,7,7,19.6,27.9,No,Yes,Temperate,Verano
16.8,26.1,0,6.6,11.9,31,15,9,64,45,1021.8,1018.4,5,0,18.1,25.2,No,No,Temperate,Verano
8.4,13,0,1.6,0.1,20,7,11,85,75,1026.6,1023.8,8,8,10.5,12.7,No,No,Temperate,Primavera
0.6,14.5,0.2,0.8,6.5,17,11,7,99,75,1028.8,1027.4,5,6,5.3,13.7,No,No,Temperate,Invierno
5.4,18.2,0,2.4,6.3,26,11,9,70,54,1026.1,1022.3,7,1,13.4,17.7,No,No,Temperate,Primavera
11.8,23.1,4.6,4,11,24,13,6,51,40,1015.4,1014.4,3,6,16.6,20.9,Yes,No,Temperate,Verano
3.2,15.9,1.6,1.8,7.2,37,13,17,59,71,1020.9,1018.6,3,3,10.4,12.4,Yes,Yes,Temperate,Primavera
19.8,26.9,0,15,6.5,54,30,28,42,15,1020.9,1017.9,3,7,21.2,26,No,No,Grassland,Otoño
18.8,24.8,34.4,7.6,9.5,70,24,26,89,79,1000.6,1001.7,7,3,21.2,24.1,Yes,No,Subtropical,Verano
13.4,28.5,0,10,13.1,39,15,24,41,35,1012.3,1009.5,0,0,21.8,26.9,No,No,Subtropical,Verano
18.6,29.4,0,6,10.6,46,13,20,52,52,1008.6,1009.8,5,1,27.8,25.3,No,No,Subtropical,Primavera
6.2,22,0,5,9.8,50,31,28,48,32,1018.3,1013.8,0,5,14.1,20.9,No,No,Subtropical,Primavera
21.4,30.8,0,6.2,11.4,31,7,13,65,68,1012.2,1009.7,1,1,28.1,29.6,No,No,Temperate,Verano
10.2,15.6,10.2,1.4,7.8,48,15,20,61,55,1015.5,1015.5,7,6,13.6,13.1,Yes,Yes,Subtropical,Primavera
12.1,25.5,0,3.4,9.5,20,11,11,59,40,1020.6,1016.5,5,3,17.6,24.4,No,No,Subtropical,Otoño
10.3,22.2,1,4.8,9,54,17,37,79,46,1014.8,1012.7,4,5,15.6,21.2,No,No,Temperate,Verano
18,29.2,0,8,13.1,33,6,22,68,50,1015.2,1013.4,3,3,23,27.2,No,No,Subtropical,Verano
5.8,18.2,0,3,11.8,37,6,19,58,47,1025.7,1025.3,7,6,13.2,17.4,No,No,Temperate,Primavera
20.1,23.5,3.4,3.6,2.1,46,26,24,86,87,1009.8,1008.4,6,7,23,20.8,Yes,Yes,Subtropical,Otoño
6.3,17.8,0,1.6,4.9,28,9,7,86,58,1031.1,1028.4,3,5,10.5,17.7,No,No,Temperate,Otoño
14.4,24.7,0,7,5.7,48,20,26,65,54,1020.9,1018.2,7,7,18.5,23.3,No,No,Temperate,Invierno
15.7,22.2,21.2,3.2,0.2,39,11,19,90,66,1014.4,1013.4,7,8,18.1,21.5,Yes,No,Subtropical,Verano
7.9,21.6,0,3,1.7,52,11,13,81,27,1017.2,1013,7,6,11.7,21.3,No,Yes,Grassland,Otoño
6.3,24.9,0,19.6,10,31,17,13,50,17,1018.8,1014,1,4,16.6,24.1,No,No,Subtropical,Primavera
14.3,21.4,0.8,10.6,5.8,52,24,30,82,55,1001.3,1001.5,6,6,14.7,19.8,No,Yes,Temperate,Primavera
8.4,26.2,4,10,12.8,31,13,15,57,24,1022,1019.9,1,0,15.7,23.4,Yes,No,Grassland,Primavera
22.5,34.7,0,5.8,10.9,37,17,20,70,39,1011.9,1008.8,0,3,28.1,33.4,No,Yes,Temperate,Otoño
15.8,37.5,0,8.4,13.3,30,2,9,56,23,1016.5,1012.7,0,1,24,36.9,No,No,Temperate,Verano
8.6,14.8,0,2.8,1.4,104,54,30,46,72,1004.6,1003.8,7,7,14.4,13.5,No,Yes,Temperate,Invierno
12.4,16.1,0,3,1.9,28,9,17,84,72,1017.1,1016.4,7,6,12.8,15.3,No,No,Temperate,Otoño
11.7,15.7,4.4,1.8,6,30,9,17,96,89,1019.9,1018.7,7,8,13,13.8,Yes,Yes,Temperate,Otoño
2.3,16.7,0.2,2,7.7,30,7,17,99,52,1029.8,1025.8,7,5,4.5,15.5,No,No,Temperate,Invierno
16.9,23.3,5.2,4,5.7,28,11,17,79,55,1025.9,1024.1,7,3,17.5,21.9,Yes,No,Temperate,Otoño
19,34.5,0,9.4,11.7,54,17,22,38,23,1015.8,1011.7,0,1,26.8,33.7,No,No,Subtropical,Otoño
18.5,23.4,0.4,8.2,2.4,44,15,20,69,74,1011.3,1007.1,7,8,19,21.9,No,Yes,Grassland,Otoño
16.1,26.4,0.4,0.8,9.4,30,4,11,72,40,1015.6,1012.3,1,1,21,26.1,No,No,Subtropical,Otoño
7.4,20.8,0,3,8.8,37,13,9,55,33,1031.6,1027.2,7,5,13.4,20.4,No,No,Subtropical,Otoño
18.6,23.1,0,8,7.4,54,22,28,54,56,1020,1017.9,7,1,21.2,22.1,No,No,Subtropical,Otoño
24,32.2,0,5.6,9.1,31,17,24,65,62,1008.5,1005.3,5,5,29.6,31.7,No,No,Temperate,Verano
18.6,22.4,22.6,10,0.3,35,20,19,90,87,1016.3,1016.7,7,8,19.1,19.1,Yes,Yes,Temperate,Primavera
2.4,21.4,0,4.4,10.1,30,6,15,63,30,1022.9,1019.8,0,2,9.7,21.3,No,No,Grassland,Invierno
20.2,25.4,3.6,6.4,0.7,48,13,20,85,94,1016.9,1016.5,8,8,20.7,18.7,Yes,Yes,Subtropical,Verano
4.4,18.2,0,3.6,11,31,7,19,78,35,1017.4,1015,1,3,9.2,17.2,No,No,Temperate,Otoño
18.2,26.3,0.2,7.4,11.1,48,7,22,65,65,1012.4,1008.7,4,1,21.1,23.8,No,No,Subtropical,Primavera
10.4,19.6,0,3.6,10,37,7,4,51,29,1016,1012.1,4,1,13.5,19.2,No,No,Subtropical,Invierno
5.3,22.9,0.2,3.6,8.3,33,6,26,99,42,1029,1024.6,8,1,9.4,22.3,No,No,Temperate,Primavera
24.5,30.4,5.2,1.8,1.7,30,19,15,77,68,1008.7,1007.3,7,8,27.8,30,Yes,No,Temperate,Verano
17.4,29,0,3.6,11.1,33,11,19,63,61,1013.1,1008.9,1,0,26.1,27.8,No,No,Temperate,Primavera
5.8,11.9,3.6,1.8,6.6,52,26,22,82,57,1008.7,1008.8,2,5,7.8,11.7,Yes,No,Temperate,Invierno
16.8,26.4,0,4.8,5.3,46,13,17,65,76,1017.8,1015.7,2,7,23.4,22.1,No,No,Temperate,Invierno
23.9,33.8,0.8,7.5,4.4,37,19,24,56,33,1011.9,1009.5,2,6,29.3,31.9,No,No,Temperate,Verano
18.1,32.7,0,8,10.9,48,13,24,67,18,1016.4,1012.2,1,1,24,31.4,No,No,Temperate,Invierno
14.8,23.5,0,5,10.6,41,22,13,71,39,1011.3,1010.7,7,1,16.1,22.6,No,No,Temperate,Primavera
19.2,22.2,6.8,4,0.3,52,35,17,94,93,1012.4,1008.8,8,8,19.7,19.3,Yes,Yes,Subtropical,Primavera
12.5,24,0.2,8.2,12,43,11,20,55,41,1019,1016.8,2,1,19.1,22.1,No,No,Subtropical,Verano
14.2,29.6,0,3,10.3,48,31,24,66,37,1016.6,1013.7,7,4,19.1,27.7,No,No,Temperate,Verano
12.4,16.8,2,1.6,0.7,39,11,15,78,51,1038.1,1035.1,7,7,14.3,16,Yes,Yes,Subtropical,Invierno
16.6,28.8,5.2,5.8,9.4,46,20,28,78,78,1013.8,1010.9,2,7,22,22.1,Yes,No,Subtropical,Primavera
8.5,17.6,0,6.2,6.9,50,13,28,52,38,1019.5,1020,7,7,14.6,16,No,No,Temperate,Primavera
15.7,24.3,0,5,9.2,24,6,13,84,54,1014.9,1012.6,2,1,19,23.5,No,No,Subtropical,Otoño
21.4,31.5,0,5.8,7.7,39,9,7,68,43,1015.2,1011.8,5,7,24.7,30.3,No,No,Temperate,Invierno
17.9,32.1,0,12.6,12.8,46,13,15,49,35,1009.8,1009.3,1,5,25.5,31,No,No,Grassland,Verano
12.9,24.6,0,6.2,11,39,17,19,42,40,1016.2,1013.1,2,3,19.8,23,No,No,Temperate,Otoño
11.7,20.3,0,6.8,8.6,54,20,31,75,54,1014.9,1015.3,7,5,16.1,19.6,No,No,Temperate,Primavera
11.2,17.7,1.8,4,9.8,44,17,19,90,54,1018.1,1019.8,7,2,11.9,17.4,Yes,No,Temperate,Primavera
14.8,29.8,0,7.6,10.7,31,22,22,48,36,1016,1011.7,2,1,21,27.9,No,No,Temperate,Invierno
17.6,37.3,0,12.2,11.6,44,13,28,20,15,1014.2,1011.2,3,4,26.5,35.3,No,No,Subtropical,Primavera
24.3,37.8,0,14.4,11.8,50,28,24,62,25,1013,1008.8,1,5,26.1,35.2,No,No,Grassland,Verano
